card_id,review_time,review_rating,review_state,review_duration
539,1704171762893,4,2,0
540,1703653023274,4,0,0
540,1704206759865,4,2,0
541,1703652793000,3,0,0
541,1703653403296,3,1,0
541,1703919128226,4,2,0
541,1705924655572,4,2,0
542,1703653270132,4,0,0
542,1704256884345,4,2,0
543,1703653268188,4,0,0
543,1704256882785,4,2,0
544,1703652837084,4,0,0
544,1704206750354,4,2,0
545,1703653089322,1,0,0
545,1703653206885,1,1,0
545,1703653485373,3,1,0
545,1703918245096,1,2,0
545,1703918639905,4,3,0
545,1704207185932,4,2,0
545,1704709190549,3,2,0
545,1705811343163,4,2,0
546,1703652794960,4,0,0
546,1704171758146,4,2,0
547,1703653348391,4,0,0
547,1704206811072,4,2,0
548,1703637129864,4,0,0
548,1704257547286,4,2,0
549,1703652967418,4,0,0
549,1704341062107,4,2,0
550,1703653344012,4,0,0
550,1704256886058,4,2,0
551,1703653038950,4,0,0
551,1704256821595,4,2,0
552,1703652961808,4,0,0
552,1704256819892,4,2,0
553,1703653077946,4,0,0
553,1704206790795,1,2,0
553,1704207127794,4,3,0
553,1704529713967,4,2,0
553,1706337284726,4,2,0
554,1703652955158,4,0,0
554,1704206756532,4,2,0
555,1703653074855,4,0,0
555,1704256843288,4,2,0
556,1703652843046,4,0,0
556,1704256816729,4,2,0
557,1703652918128,4,0,0
557,1704341035642,4,2,0
558,1703653250190,4,0,0
558,1704256881059,4,2,0
559,1703653067120,4,0,0
559,1704256834169,3,2,0
559,1705984686921,4,2,0
560,1705811236726,3,2,0
560,1703653020226,1,0,0
560,1703653177193,3,1,0
560,1703918196348,3,2,0
560,1704257017134,4,2,0
561,1703653130658,3,0,0
561,1703653518261,4,1,0
561,1704090525221,4,2,0
562,1703653112589,1,0,0
562,1703653219107,3,1,0
562,1703918216555,1,2,0
562,1703918594997,3,3,0
562,1704095610181,3,2,0
562,1704343250765,2,2,0
562,1704775415962,1,2,0
562,1704775490570,3,3,0
562,1704947574192,1,2,0
562,1704947603803,4,3,0
562,1705233364302,3,2,0
562,1705466523370,3,2,0
562,1705924513900,4,2,0
562,1706693962576,3,2,12000
563,1703652242826,4,0,0
563,1704171740996,4,2,0
564,1703653353112,4,0,0
564,1704206887275,4,2,0
565,1703650540499,4,0,0
565,1704171731343,4,2,0
566,1703652530023,4,0,0
566,1704171744082,4,2,0
567,1703653082357,4,0,0
567,1704343024040,4,2,0
568,1703653057293,4,0,0
568,1704256830705,4,2,0
569,1703653093943,4,0,0
569,1704343027859,4,2,0
570,1703652964036,4,0,0
570,1704341059932,4,2,0
571,1703653252181,4,0,0
571,1704343115743,4,2,0
572,1703650567107,4,0,0
572,1704256761367,4,2,0
573,1703653006476,3,0,0
573,1703653508271,4,1,0
573,1704090507886,3,2,0
573,1705466511619,4,2,0
574,1705381315624,3,2,0
574,1705639152757,3,2,0
574,1705984684555,3,2,0
574,1706422700296,2,2,0
574,1703652723616,1,0,0
574,1703652888779,1,1,0
574,1703653230735,1,1,0
574,1703653502365,3,1,0
574,1703918250042,1,2,0
574,1703918573765,1,3,0
574,1703919101044,1,3,0
574,1704008523370,3,3,0
574,1704171729250,3,2,0
574,1704427640702,1,2,0
574,1704427803093,3,3,0
574,1704602413816,1,2,0
574,1704602722990,4,3,0
574,1704894162501,3,2,0
574,1705125816166,1,2,0
574,1705125854764,4,3,0
575,1703653302739,4,0,0
575,1704343125600,4,2,0
576,1703653273163,3,0,0
576,1703653584585,4,1,0
576,1704090553362,4,2,0
576,1706693187067,4,2,2000
577,1705293336416,4,2,0
577,1703653072405,3,0,0
577,1703653515599,4,1,0
577,1704090521043,3,2,0
578,1703652920295,4,0,0
578,1704341037448,4,2,0
579,1703653409027,4,0,0
579,1704256908842,4,2,0
580,1703652702623,3,0,0
580,1703653305780,4,1,0
580,1704024271991,3,2,0
580,1705035213129,4,2,0
581,1703653419732,4,0,0
581,1704206993508,4,2,0
582,1703652994445,2,0,0
582,1703653296520,4,1,0
582,1703918979190,4,2,0
582,1705121328819,4,2,0
583,1703653387808,3,0,0
583,1703653611857,4,1,0
583,1704090601350,4,2,0
584,1703652605201,3,0,0
584,1703653237485,3,1,0
584,1703918962242,3,2,0
584,1704775469252,4,2,0
585,1703653411803,4,0,0
585,1704206890922,4,2,0
586,1703652534564,4,0,0
586,1704171746101,4,2,0
587,1703653431336,4,0,0
587,1704343134407,4,2,0
588,1703652710014,4,0,0
588,1704341010901,4,2,0
589,1703653372527,3,0,0
589,1703653609637,4,1,0
589,1704090583491,4,2,0
590,1703652732948,4,0,0
590,1704171751983,4,2,0
591,1703653365944,4,0,0
591,1704256896238,4,2,0
592,1703652559693,4,0,0
592,1704171748232,4,2,0
593,1703653405220,4,0,0
593,1704343132795,4,2,0
594,1703652705497,4,0,0
594,1704256805592,2,2,0
594,1705381239436,3,2,0
595,1706156509095,4,2,0
595,1703653417500,4,0,0
595,1704256910965,3,2,0
596,1703652719476,1,0,0
596,1703652873931,1,1,0
596,1703653225403,4,1,0
596,1703918956010,3,2,0
596,1704343206803,1,2,0
596,1704343327765,1,3,0
596,1704343377019,3,3,0
596,1704602485205,3,2,0
596,1704947567060,3,2,0
596,1705639069915,1,2,0
596,1705639179870,1,3,0
596,1705639185273,3,3,0
596,1705924538395,4,2,0
596,1706423453183,4,2,0
597,1703652553404,4,0,0
597,1704341003496,4,2,0
598,1703653367853,4,0,0
598,1704256897968,4,2,0
599,1703653392703,4,0,0
599,1704206889180,4,2,0
600,1703652581834,4,0,0
600,1704341006187,4,2,0
601,1703653390654,4,0,0
601,1704343131114,4,2,0
602,1703652715677,4,0,0
602,1704341014094,2,2,0
602,1705552430673,3,2,0
603,1703653362815,4,0,0
603,1703653362833,4,0,0
603,1704256894076,4,2,0
604,1703652232418,4,0,0
604,1704171736596,3,2,0
604,1705924612840,3,2,0
605,1706693249973,4,2,2000
605,1703653415213,3,0,0
605,1703653613792,4,1,0
605,1704090634048,4,2,0
606,1703653394800,4,0,0
606,1704256899801,4,2,0
607,1703652952840,4,0,0
607,1704341055318,1,2,0
607,1704343003724,3,3,0
607,1704602432545,3,2,0
607,1705381242340,3,2,0
608,1703652602145,1,0,0
608,1703652860210,4,1,0
608,1703918785515,4,2,0
608,1704894174359,4,2,0
609,1703652690621,4,0,0
609,1704171750083,4,2,0
610,1703653423924,4,0,0
610,1704206995260,4,2,0
611,1703653357537,3,0,0
611,1703653607347,3,1,0
611,1703919242585,1,2,0
611,1704008616472,4,3,0
611,1704257058151,4,2,0
611,1705121315057,4,2,0
612,1703652996559,4,0,0
612,1704206758115,4,2,0
613,1703652551129,4,0,0
613,1704340997904,4,2,0
614,1703739518964,4,0,0
614,1704427630168,4,2,0
615,1703739514229,4,0,0
615,1704256858109,4,2,0
616,1703738841716,4,0,0
616,1704256799095,4,2,0
617,1703737014229,4,0,0
617,1704256785139,4,2,0
618,1703739501793,4,0,0
618,1704427620319,4,2,0
619,1703739528766,4,0,0
619,1704256861815,2,2,0
619,1705233366663,4,2,0
620,1703737135356,4,0,0
620,1704256789175,4,2,0
621,1703739521369,1,0,0
621,1703739583873,1,1,0
621,1703739768945,1,1,0
621,1703739806581,1,1,0
621,1703739842438,1,1,0
621,1703739857197,1,1,0
621,1703739872078,3,1,0
621,1703919135115,3,2,0
621,1704343209411,1,2,0
621,1704343330395,1,3,0
621,1704343380032,1,3,0
621,1704343401652,1,3,0
621,1704343406343,3,3,0
621,1704602529534,1,2,0
621,1704602775338,1,3,0
621,1704602810061,2,3,0
621,1704602817137,1,3,0
621,1704602819376,3,3,0
621,1704775438789,1,2,0
621,1704775500614,2,3,0
621,1704775515658,2,3,0
621,1704775518373,3,3,0
621,1704947588188,1,2,0
621,1704947606386,3,3,0
621,1705121291114,1,2,0
621,1705125790870,1,3,0
621,1705125849657,1,3,0
621,1705125857650,3,3,0
621,1705293326818,3,2,0
621,1705552436402,1,2,0
621,1705552499839,4,3,0
621,1705811218901,3,2,0
621,1706071257727,1,2,0
621,1706071313506,3,3,0
621,1706244086048,3,2,0
621,1706504610407,4,2,0
622,1703738983863,3,0,0
622,1703739587892,3,1,0
622,1704024193257,3,2,0
622,1704775481006,3,2,0
623,1703739542512,1,0,0
623,1703739701162,4,1,0
623,1704024269416,4,2,0
623,1705125793864,4,2,0
624,1703739057439,4,0,0
624,1704427422996,4,2,0
625,1703738760057,1,0,0
625,1703739348114,4,1,0
625,1703739348436,4,2,0
625,1704091127950,4,2,0
625,1705466513535,4,2,0
626,1703739508024,4,0,0
626,1704427628397,4,2,0
627,1703738807205,4,0,0
627,1704340971568,4,2,0
628,1703739185487,4,0,0
628,1704427449669,4,2,0
629,1703739560333,4,0,0
629,1704343038399,4,2,0
630,1703739576639,4,0,0
630,1704256871646,4,2,0
631,1703739565650,3,0,0
631,1703739874697,3,1,0
631,1704024406558,4,2,0
631,1705639177167,4,2,0
632,1705984750461,2,2,0
632,1703739032482,3,0,0
632,1703739722922,3,1,0
632,1704024350553,4,2,0
633,1703738825652,4,0,0
633,1704340977870,4,2,0
634,1703739590169,4,0,0
634,1704256874933,4,2,0
635,1703739551486,3,0,0
635,1703739869003,4,1,0
635,1704095390196,4,2,0
635,1706158115116,4,2,0
636,1703738790838,4,0,0
636,1704340955701,4,2,0
637,1703739176515,4,0,0
637,1704256807497,4,2,0
638,1703739581542,4,0,0
638,1704256873356,4,2,0
639,1703739530464,4,0,0
639,1704427634423,4,2,0
640,1703738910846,4,0,0
640,1704340990671,4,2,0
641,1703738688318,3,0,0
641,1703739293314,4,1,0
641,1704091125054,4,2,0
641,1706423424865,4,2,0
642,1703739495855,4,0,0
642,1704256856144,4,2,0
643,1703738701141,3,0,0
643,1703739470667,1,1,0
643,1703739756014,1,1,0
643,1703739799263,3,1,0
643,1704024369305,1,2,0
643,1704090598978,1,3,0
643,1704090901266,2,3,0
643,1704095529258,1,3,0
643,1704095841923,3,3,0
643,1704257553349,3,2,0
643,1704602532837,3,2,0
643,1705466264984,3,2,0
644,1703739708339,4,0,0
644,1704343127513,4,2,0
645,1703739238454,4,0,0
645,1704256815093,1,2,0
645,1704257550939,1,3,0
645,1704257858481,1,3,0
645,1704257902126,4,3,0
645,1704602617642,3,2,0
645,1705381297207,2,2,0
646,1703739485224,4,0,0
646,1704343025927,4,2,0
647,1703738705888,1,0,0
647,1703739306303,1,1,0
647,1703739706197,1,1,0
647,1703739783982,3,1,0
647,1703919115740,1,2,0
647,1704008546196,1,3,0
647,1704024153583,1,3,0
647,1704090499632,1,3,0
647,1704090861570,1,3,0
647,1704095370520,1,3,0
647,1704095702798,1,3,0
647,1704096006243,1,3,0
647,1704096064172,1,3,0
647,1704096670358,4,3,0
647,1704343258966,4,2,0
647,1704894144584,1,2,0
647,1704894528260,1,3,0
647,1704894564855,3,3,0
647,1705125829599,3,2,0
647,1705466488064,1,2,0
647,1705466750568,3,3,0
647,1705639122809,3,2,0
647,1705984682184,3,2,0
647,1706336102886,1,2,0
647,1706337001033,4,3,0
647,1706613695281,3,2,7000
648,1706071292312,3,2,0
648,1703739548535,4,0,0
648,1704256866208,3,2,0
649,1703739698919,1,0,0
649,1703739699208,1,1,0
649,1703739780774,3,1,0
649,1703739900736,3,2,0
649,1704024778258,3,2,0
649,1704529616334,4,2,0
650,1703739188704,4,0,0
650,1704256811146,4,2,0
651,1703739478891,4,0,0
651,1704343021829,4,2,0
652,1703738726838,1,0,0
652,1703739313628,3,1,0
652,1703918800820,3,2,0
652,1704207235475,4,2,0
652,1705466755109,4,2,0
653,1703739274446,1,0,0
653,1703739476133,3,1,0
653,1703918819409,4,2,0
653,1704775467067,3,2,0
654,1703737084917,1,0,0
654,1703737162779,3,1,0
654,1703918767221,1,2,0
654,1703919148358,1,3,0
654,1704008572019,4,3,0
654,1704257052119,1,2,0
654,1704257803587,2,3,0
654,1704257928041,3,3,0
654,1704427632554,4,2,0
654,1704773657956,4,2,0
654,1705639063778,4,2,0
655,1703739703022,4,0,0
655,1704427637821,4,2,0
656,1703739574410,4,0,0
656,1704256869701,4,2,0
657,1703739178990,4,0,0
657,1704341030053,4,2,0
658,1703737159430,4,0,0
658,1704256793095,4,2,0
659,1703739537829,1,0,0
659,1703739605860,4,1,0
659,1704024234440,1,2,0
659,1704090577553,1,3,0
659,1704090887421,4,3,0
659,1704343163678,4,2,0
659,1704947556245,4,2,0
660,1703739526855,3,0,0
660,1703739846979,4,1,0
660,1704095385766,4,2,0
660,1706423442175,3,2,0
661,1703739603594,1,0,0
661,1703739603999,1,1,0
661,1703739778269,1,1,0
661,1703739810302,1,1,0
661,1703739844544,3,1,0
661,1703739904775,3,2,0
661,1704090502020,4,2,0
661,1705034575514,4,2,0
662,1703738718230,4,0,0
662,1704340951939,4,2,0
663,1703738906261,4,0,0
663,1704427415059,4,2,0
664,1703739585570,4,0,0
664,1704427636215,4,2,0
665,1703739523129,4,0,0
665,1704343031524,4,2,0
666,1703738787488,2,0,0
666,1703739438571,3,1,0
666,1703918806998,4,2,0
666,1705121326020,4,2,0
667,1703739491650,3,0,0
667,1703739812586,3,1,0
667,1704024400963,4,2,0
667,1705723787878,3,2,0
668,1703739015656,1,0,0
668,1703739424297,4,1,0
668,1704024150420,3,2,0
668,1704343312630,3,2,0
668,1705121301331,3,2,0
669,1703739556021,4,0,0
669,1704256867893,4,2,0
670,1703738833414,4,0,0
670,1704256797423,4,2,0
671,1703738897035,3,0,0
671,1703739511842,4,1,0
671,1704091148267,4,2,0
671,1706158020989,4,2,0
672,1703739472680,4,0,0
672,1704427567778,4,2,0
673,1703739006350,4,0,0
673,1704427418914,4,2,0
674,1703738852638,4,0,0
674,1704340982552,4,2,0
675,1703739009190,1,0,0
675,1703739412332,4,1,0
675,1704024085681,4,2,0
675,1705121278490,4,2,0
676,1703738864077,3,0,0
676,1703739499568,3,1,0
676,1704024155924,4,2,0
676,1705639174569,3,2,0
677,1705924710532,4,2,0
677,1703738899881,3,0,0
677,1703739517014,3,1,0
677,1704024185055,4,2,0
678,1703739127689,4,0,0
678,1704341016170,4,2,0
679,1703739043438,1,0,0
679,1703739446573,1,1,0
679,1703739744811,1,1,0
679,1703739795550,1,1,0
679,1703739833155,1,1,0
679,1703739833553,1,1,0
679,1703739851451,1,1,0
679,1703739866553,2,1,0
679,1703739898580,3,1,0
679,1703919205942,2,2,0
679,1704095637634,1,2,0
679,1704095963025,1,3,0
679,1704096058111,3,3,0
679,1704257815652,1,2,0
679,1704257869999,1,3,0
679,1704257905194,3,3,0
679,1704427626538,3,2,0
679,1704687825891,4,2,0
679,1705034115520,4,2,0
679,1706243959093,1,2,0
679,1706244667109,1,3,0
679,1706244980592,1,3,0
679,1706245243472,4,3,0
680,1703739169079,4,0,0
680,1704341023904,4,2,0
681,1703739171778,2,0,0
681,1703739506113,4,1,0
681,1704024178699,1,2,0
681,1704090516403,1,3,0
681,1704090871603,2,3,0
681,1704095524263,4,3,0
681,1704343243946,1,2,0
681,1704343342267,2,3,0
681,1704343409494,2,3,0
681,1704343411491,3,3,0
681,1704528338368,1,2,0
681,1704528980541,1,3,0
681,1704529296674,3,3,0
681,1704709104289,4,2,0
681,1705035210711,1,2,0
681,1705035233192,3,3,0
681,1705233430855,4,2,0
681,1705552495216,1,2,0
681,1705552509370,1,3,0
681,1705552511345,3,3,0
681,1705723692009,4,2,0
681,1706156412281,1,2,0
681,1706156412440,1,3,0
681,1706158018227,4,3,0
681,1706422902899,1,2,0
681,1706423348932,4,3,0
681,1706693173888,4,2,1000
682,1703739260540,4,0,0
682,1704256818251,4,2,0
683,1703738857650,4,0,0
683,1704340984571,4,2,0
684,1703738971792,2,0,0
684,1703739466096,3,1,0
684,1703918813733,4,2,0
684,1705034604087,4,2,0
685,1703737007440,4,0,0
685,1704256779797,4,2,0
686,1703739040066,4,0,0
686,1704427420597,4,2,0
687,1703738904324,4,0,0
687,1704340988658,4,2,0
688,1703738890507,1,0,0
688,1703739369879,4,1,0
688,1704024075179,1,2,0
688,1704024394558,1,3,0
688,1704090636641,4,3,0
688,1704343161438,3,2,0
688,1704602435317,4,2,0
688,1705723729687,3,2,0
689,1703738874604,4,0,0
689,1704340986856,4,2,0
690,1703739069859,4,0,0
690,1704427425309,3,2,0
690,1706422709863,4,2,0
691,1706506904808,3,2,0
691,1703739444227,3,0,0
691,1703739789719,4,1,0
691,1704095372749,4,2,0
692,1703738990291,4,0,0
692,1703738996300,4,2,0
692,1704427416889,4,2,0
693,1703739454170,4,0,0
693,1704427535981,4,2,0
694,1703739153285,4,0,0
694,1704427442488,4,2,0
695,1703739467933,4,0,0
695,1704343020071,4,2,0
696,1703739160501,1,0,0
696,1703739457465,2,1,0
696,1703739801808,4,1,0
696,1704024385993,3,2,0
696,1704427769184,1,2,0
696,1704428104855,1,3,0
696,1704428132852,4,3,0
696,1704775397293,4,2,0
696,1705639119245,4,2,0
697,1706071254434,3,2,0
697,1703738845332,1,0,0
697,1703739359235,4,1,0
697,1704024069931,1,2,0
697,1704024381149,1,3,0
697,1704090631578,3,3,0
697,1704256996590,2,2,0
697,1704427404899,4,2,0
697,1704773655570,4,2,0
698,1703738855436,3,0,0
698,1703739493519,4,1,0
698,1704091138265,4,2,0
698,1706337217808,4,2,0
699,1703739137987,4,0,0
699,1704256759164,4,2,0
700,1703739173950,4,0,0
700,1704341025942,4,2,0
701,1703739135950,4,0,0
701,1704341018343,4,2,0
702,1703739448649,4,0,0
702,1704427533293,4,2,0
703,1703739020311,4,0,0
703,1704341008869,4,2,0
704,1703739183543,4,0,0
704,1704256809405,4,2,0
705,1703739026284,1,0,0
705,1703739432167,1,1,0
705,1703739734202,1,1,0
705,1703739786853,3,1,0
705,1703919122174,1,2,0
705,1704008550183,4,3,0
705,1704257047017,1,2,0
705,1704257564461,4,3,0
705,1704529316080,4,2,0
705,1704894179230,3,2,0
705,1705381357048,3,2,0
705,1706158015944,2,2,0
706,1705381218935,3,2,0
706,1703738919745,1,0,0
706,1703739398445,1,1,0
706,1703739731002,4,1,0
706,1704023900812,1,2,0
706,1704024236765,1,3,0
706,1704090581691,1,3,0
706,1704090891120,1,3,0
706,1704095396320,2,3,0
706,1704096002150,2,3,0
706,1704096690439,3,3,0
706,1704257843705,2,2,0
706,1704427531457,3,2,0
706,1704687819481,4,2,0
707,1703739716916,4,0,0
707,1704343129358,4,2,0
708,1703739460265,4,0,0
708,1704427538596,4,2,0
709,1703738792750,4,0,0
709,1704340958309,4,2,0
709,1704340965330,4,2,0
710,1703739155802,3,0,0
710,1703739752753,4,1,0
710,1704095367176,4,2,0
710,1706506858481,4,2,0
711,1703739060713,1,0,0
711,1703739452268,1,1,0
711,1703739750669,2,1,0
711,1703739893454,4,1,0
711,1704024415548,4,2,0
711,1705035218864,3,2,0
712,1703739243357,4,0,0
712,1704341033691,4,2,0
713,1703738831204,3,0,0
713,1703739488047,4,1,0
713,1704091136214,4,2,0
713,1706506690729,4,2,0
714,1703825726104,4,0,0
714,1704529321467,4,2,0
715,1703918175109,4,0,0
715,1704602647380,4,2,0
716,1703918191608,4,0,0
716,1704602651762,3,2,0
716,1706504700897,4,2,0
717,1706244186012,3,2,0
717,1704020209025,4,0,0
717,1704602734623,3,2,0
718,1704090972857,4,0,0
718,1704602643440,3,2,0
718,1706156539034,3,2,0
719,1703918179884,4,0,0
719,1704602649399,4,2,0
720,1703918238646,4,0,0
720,1704427660672,4,2,0
721,1703918193572,4,0,0
721,1704427655153,4,2,0
722,1703918186144,4,0,0
722,1704427652989,4,2,0
723,1703918926861,1,0,0
723,1703919125302,1,1,0
723,1703919485527,1,1,0
723,1704008622246,1,1,0
723,1704024191282,1,1,0
723,1704089710745,1,1,0
723,1704090492648,2,1,0
723,1704091094694,1,1,0
723,1704095500043,1,1,0
723,1704095803176,1,1,0
723,1704096032895,1,1,0
723,1704096075733,1,1,0
723,1704096666421,1,1,0
723,1704096772298,1,1,0
723,1704097101999,3,1,0
723,1704257849793,1,2,0
723,1704257899593,3,3,0
723,1704427618268,1,2,0
723,1704427800059,1,3,0
723,1704428110862,3,3,0
723,1704602424576,2,2,0
723,1704775399773,3,2,0
723,1705034130792,4,2,0
723,1705466257580,3,2,0
723,1706071265440,3,2,0
724,1705466309517,3,2,0
724,1703918718323,3,0,0
724,1704008506224,3,1,0
724,1704257040960,2,2,0
724,1704775423091,2,2,0
725,1703918520574,3,0,0
725,1703919163656,4,1,0
725,1704257019606,3,2,0
725,1705034133113,4,2,0
726,1703918507613,4,0,0
726,1704427710447,1,2,0
726,1704427822673,1,3,0
726,1704428114315,1,3,0
726,1704428128619,1,3,0
726,1704428136452,1,3,0
726,1704428153405,1,3,0
726,1704428164746,1,3,0
726,1704428166783,3,3,0
726,1704688187093,2,2,0
726,1705034119078,1,2,0
726,1705034562478,1,3,0
726,1705035202817,4,3,0
726,1705380913382,3,2,0
726,1705984638120,1,2,0
726,1705984754973,4,3,0
726,1706336106378,4,2,0
727,1703918443168,3,0,0
727,1703919141885,1,1,0
727,1704008558906,3,1,0
727,1704257049453,3,2,0
727,1704947569736,4,2,0
728,1703918821554,4,0,0
728,1704427720848,4,2,0
729,1703918522805,4,0,0
729,1704602674835,4,2,0
730,1703918481087,1,0,0
730,1703918633539,1,1,0
730,1703918940252,4,1,0
730,1704207238555,3,2,0
730,1704529718658,4,2,0
730,1706158135299,4,2,0
731,1705233433788,4,2,0
731,1705639164604,4,2,0
731,1704090706604,1,0,0
731,1704090819008,1,1,0
731,1704091121155,1,1,0
731,1704095512765,1,1,0
731,1704095831926,1,1,0
731,1704096038990,2,1,0
731,1704096762048,1,1,0
731,1704097096159,1,1,0
731,1704097105084,1,1,0
731,1704097108116,3,1,0
731,1704257852964,3,2,0
731,1704529435695,1,2,0
731,1704529728317,3,3,0
731,1704709127689,1,2,0
731,1704709199303,2,3,0
731,1704709215418,1,3,0
731,1704709220575,3,3,0
731,1704894401127,2,2,0
731,1705035197457,1,2,0
731,1705035230758,1,3,0
731,1705035235109,3,3,0
732,1703918276745,4,0,0
732,1704427664166,4,2,0
733,1703918710430,4,0,0
733,1704427712252,4,2,0
734,1704090718929,4,0,0
734,1704602631575,4,2,0
735,1703918171056,4,0,0
735,1704529510540,4,2,0
736,1703918727340,4,0,0
736,1704529517869,4,2,0
737,1703918492463,4,0,0
737,1704427686417,4,2,0
738,1704090686007,4,0,0
738,1704687785856,4,2,0
739,1703918815694,4,0,0
739,1704529519427,4,2,0
740,1703918501464,4,0,0
740,1704602663589,4,2,0
741,1703918810187,3,0,0
741,1704008534740,4,1,0
741,1704343211408,4,2,0
741,1706071277586,3,2,0
742,1703918272787,4,0,0
742,1704529513442,4,2,0
743,1703919209303,4,0,0
743,1704602679995,4,2,0
744,1704091099812,4,0,0
744,1704602659475,4,2,0
745,1704091101490,4,0,0
745,1704775461750,4,2,0
746,1704090990070,4,0,0
746,1704775452284,4,2,0
747,1704090976487,4,0,0
747,1704709082071,4,2,0
748,1703918729517,4,0,0
748,1704602677582,4,2,0
749,1704008480322,4,0,0
749,1704709090321,4,2,0
750,1704090674714,3,0,0
750,1704095358993,3,1,0
750,1704343214383,3,2,0
750,1705034121363,3,2,0
751,1703919211912,4,0,0
751,1704602681980,4,2,0
752,1704091104788,4,0,0
752,1704775463834,4,2,0
753,1704090974752,4,0,0
753,1704602645506,4,2,0
754,1703918483373,4,0,0
754,1704529516364,3,2,0
754,1706337264471,4,2,0
755,1704090772357,4,0,0
755,1704709072210,4,2,0
756,1704024417051,4,0,0
756,1704602745923,4,2,0
757,1704023894307,4,0,0
757,1704529527831,4,2,0
758,1703918932249,1,0,0
758,1703919131205,1,1,0
758,1704008553675,1,1,0
758,1704024176558,1,1,0
758,1704090504201,1,1,0
758,1704090865938,1,1,0
758,1704095375200,1,1,0
758,1704095707818,1,1,0
758,1704096015097,1,1,0
758,1704096067386,1,1,0
758,1704096673541,1,1,0
758,1704096774778,4,1,0
758,1704343295869,1,2,0
758,1704343349986,1,3,0
758,1704343382806,3,3,0
758,1704528975381,4,2,0
758,1705034607328,3,2,0
758,1706156536476,3,2,0
759,1704090730330,4,0,0
759,1704709070091,4,2,0
760,1704024371137,4,0,0
760,1704709056833,4,2,0
761,1704090678576,4,0,0
761,1704602622684,4,2,0
762,1703918759708,1,0,0
762,1703918824304,1,1,0
762,1703919495302,3,1,0
762,1704095655867,1,2,0
762,1704095975687,3,3,0
762,1704257812304,3,2,0
762,1704529427437,4,2,0
762,1705466517286,2,2,0
763,1703918274778,4,0,0
763,1704427662310,4,2,0
764,1703918449573,4,0,0
764,1704427666417,3,2,0
764,1706071232551,4,2,0
765,1704090710837,4,0,0
765,1704602629905,4,2,0
766,1703918723669,4,0,0
766,1704427714119,4,2,0
767,1703918247073,4,0,0
767,1704529511873,4,2,0
768,1704090728174,4,0,0
768,1704775443917,4,2,0
769,1703918462404,4,0,0
769,1704427684560,4,2,0
770,1704090681128,4,0,0
770,1704709068347,4,2,0
771,1703919196655,4,0,0
771,1704529521537,4,2,0
772,1704090657026,3,0,0
772,1704095407722,3,1,0
772,1704343217529,3,2,0
772,1705034123699,4,2,0
773,1703918278939,4,0,0
773,1704602657512,4,2,0
774,1704024268001,4,0,0
774,1704529611337,1,2,0
774,1704529730842,1,3,0
774,1704529858223,4,3,0
774,1704894237305,3,2,0
774,1705924713060,4,2,0
775,1703825720798,4,0,0
775,1704427525182,4,2,0
776,1704090923556,4,0,0
776,1704709080005,4,2,0
777,1704090910149,3,0,0
777,1704095533763,1,1,0
777,1704095851361,1,1,0
777,1704096041636,2,1,0
777,1704096765340,3,1,0
777,1704343268452,3,2,0
777,1705034128639,3,2,0
778,1704090702084,3,0,0
778,1704095439010,3,1,0
778,1704343228671,1,2,0
778,1704343336804,3,3,0
778,1704528343218,4,2,0
778,1705552482202,3,2,0
779,1704090905252,4,0,0
779,1704602640880,4,2,0
780,1704024240723,4,0,0
780,1704529532541,3,2,0
780,1706157785378,4,2,0
781,1704090733078,4,0,0
781,1704602636208,4,2,0
782,1704090896791,4,0,0
782,1704709078072,4,2,0
783,1703918934103,4,0,0
783,1704427722760,4,2,0
784,1704090918172,1,0,0
784,1704090995674,4,1,0
784,1704343172518,3,2,0
784,1704688193579,4,2,0
784,1705984676882,4,2,0
785,1703918713892,1,0,0
785,1703918788866,3,1,0
785,1704095618615,4,2,0
785,1704775475307,4,2,0
786,1704090926433,4,0,0
786,1704775450305,1,2,0
786,1704775503878,1,3,0
786,1704775511794,3,3,0
786,1705034569441,4,2,0
786,1706336292510,4,2,0
787,1704090777598,4,0,0
787,1704775446127,4,2,0
788,1704090781852,4,0,0
788,1704709076222,4,2,0
789,1704090761402,4,0,0
789,1704602638010,4,2,0
790,1704090942691,1,0,0
790,1704091079346,1,1,0
790,1704095474984,4,1,0
790,1704343234896,1,2,0
790,1704343339776,4,3,0
790,1704602468134,3,2,0
790,1704894159938,4,2,0
790,1705723791083,4,2,0
791,1704090490341,4,0,0
791,1704709065930,4,2,0
792,1704090774191,4,0,0
792,1704709074410,4,2,0
793,1704090661265,4,0,0
793,1704602620134,4,2,0
794,1703919193387,3,0,0
794,1704008627008,4,1,0
794,1704340947219,4,2,0
794,1706071227705,4,2,0
795,1704090720937,4,0,0
795,1704602633901,4,2,0
796,1703918445131,4,0,0
796,1704602661545,4,2,0
797,1704090670860,3,0,0
797,1704095412904,4,1,0
797,1704427402446,4,2,0
797,1706071230290,4,2,0
798,1705233445990,4,2,0
798,1706158162342,3,2,0
798,1704090768460,3,0,0
798,1704095446500,4,1,0
798,1704427756701,2,2,0
798,1704894155946,1,2,0
798,1704894532701,2,3,0
798,1704894567838,1,3,0
798,1704894628841,4,3,0
799,1703918796395,1,0,0
799,1703918959563,1,1,0
799,1704008483103,1,1,0
799,1704023896954,1,1,0
799,1704024218843,4,1,0
799,1704257867537,2,2,0
