review_time,card_id,review_rating,review_duration,review_state
1504211187277,1484679954089,3,7576,2
1505016551381,1484679954089,3,5707,2
1506986484931,1484679954089,3,11496,2
1513717710274,1484679954089,3,6582,2
1527345753028,1484679954089,3,5560,2
1543273997883,1484679954089,3,4190,2
1578478706334,1484679954089,3,12563,2
1503797015520,1484679954092,1,17347,0
1503797084277,1484679954092,3,4313,1
1503797853964,1484679954092,3,5254,1
1503853388429,1484679954092,3,5069,2
1504060709057,1484679954092,1,3947,2
1504061554458,1484679954092,3,5055,3
1504135322589,1484679954092,3,3690,2
1504469457076,1484679954092,3,3058,2
1505262301897,1484679954092,3,3713,2
1507324702692,1484679954092,1,6251,2
1507325392001,1484679954092,3,20743,3
1507489830616,1484679954092,3,4055,2
1507807733366,1484679954092,3,4027,2
1513610014760,1484679954092,3,5569,2
1520816713953,1484679954092,1,4898,2
1520817374198,1484679954092,3,3409,3
1520990975793,1484679954092,3,10675,2
1521329305922,1484679954092,3,4277,2
1521735467887,1484679954092,3,4057,2
1522757303712,1484679954092,3,3586,2
1526695263036,1484679954092,3,4913,2
1543272839266,1484679954092,3,3398,2
1578357750834,1484679954092,3,6372,2
1503797025164,1484679954095,3,9321,0
1503797661190,1484679954095,3,9210,1
1503853223968,1484679954095,3,4974,2
1504135942641,1484679954095,3,9510,2
1504611529690,1484679954095,3,8584,2
1506301603545,1484679954095,3,9535,2
1513717243758,1484679954095,3,7628,2
1527216550298,1484679954095,3,5761,2
1543273771278,1484679954095,3,5474,2
1578357634471,1484679954095,3,7914,2
1503797034158,1484679954097,3,8950,0
1503797759524,1484679954097,3,5921,1
1503853368212,1484679954097,3,7782,2
1504060797484,1484679954097,2,10220,2
1504264359543,1484679954097,3,5684,2
1504791735285,1484679954097,3,9569,2
1505578491085,1484679954097,3,11295,2
1507763130779,1484679954097,3,6171,2
1513718028006,1484679954097,2,9285,2
1520471137297,1484679954097,3,4543,2
1543273321550,1484679954097,3,5866,2
1578390159583,1484679954097,3,26066,2
1503797039939,1484679954100,3,5764,0
1503797793387,1484679954100,3,4016,1
1503853184842,1484679954100,3,3739,2
1504210403343,1484679954100,3,5077,2
1505054707346,1484679954100,4,3529,2
1508146609862,1484679954100,3,4292,2
1516745137067,1484679954100,3,2776,2
1543273211276,1484679954100,3,3252,2
1578357678431,1484679954100,3,3377,2
1503797050637,1484679954102,3,10679,0
1503797768753,1484679954102,1,9220,1
1503798016868,1484679954102,3,60000,1
1503798677982,1484679954102,3,6576,1
1503853316123,1484679954102,3,11237,2
1504210563413,1484679954102,3,5412,2
1505016545666,1484679954102,3,5986,2
1507324596534,1484679954102,3,7148,2
1513718101201,1484679954102,3,5137,2
1528162053185,1484679954102,3,4602,2
1578311762873,1484679954102,3,10984,2
1503797074328,1484679954105,3,23006,0
1503797826148,1484679954105,3,30042,1
1503853301585,1484679954105,3,10388,2
1504210388775,1484679954105,3,9557,2
1505054510634,1484679954105,3,10684,2
1506986365406,1484679954105,1,12465,2
1507251969289,1484679954105,3,60000,3
1507323689385,1484679954105,3,10753,2
1507762954739,1484679954105,3,6871,2
1513609855283,1484679954105,2,13888,2
1516055212867,1484679954105,3,14780,2
1521384260731,1484679954105,3,5460,2
1543272854035,1484679954105,3,14750,2
1578389116903,1484679954105,3,13065,2
1503797079958,1484679954108,3,5616,0
1503797796101,1484679954108,3,2709,1
1503853207140,1484679954108,3,2513,2
1504060851111,1484679954108,3,4738,2
1504469573236,1484679954108,3,3932,2
1505578232785,1484679954108,3,5190,2
1513609319336,1484679954108,3,2510,2
1527468114492,1484679954108,3,5675,2
1578311769387,1484679954108,3,6492,2
1503797094796,1484679954110,3,10510,0
1503797832350,1484679954110,3,6179,1
1503853146120,1484679954110,3,12096,2
1504135330289,1484679954110,3,7690,2
1504611747415,1484679954110,3,7912,2
1506301422949,1484679954110,3,8703,2
1513717278273,1484679954110,3,8928,2
1527773106049,1484679954110,3,6617,2
1543097573318,1484679954110,3,7850,2
1578357658385,1484679954110,3,4463,2
1503797103796,1484679954113,3,8960,0
1503797775121,1484679954113,3,6345,1
1503853238881,1484679954113,3,9229,2
1504211179678,1484679954113,3,8716,2
1505016291097,1484679954113,3,5829,2
1507324225019,1484679954113,3,7111,2
1513718096049,1484679954113,3,5687,2
1527901121567,1484679954113,3,28634,2
1543226111839,1484679954113,3,9000,2
1578478625116,1484679954113,3,11934,2
1503797110506,1484679954115,1,6699,0
1503797274324,1484679954115,3,3910,1
1503798082531,1484679954115,3,2813,1
1503853426839,1484679954115,3,2929,2
1504211199728,1484679954115,3,4494,2
1504867126287,1484679954115,3,3289,2
1506377007767,1484679954115,3,2963,2
1513709412729,1484679954115,3,3761,2
1527285502586,1484679954115,3,3404,2
1543273877906,1484679954115,3,4877,2
1578389750533,1484679954115,3,11676,2
1503797131566,1484679954118,3,21052,0
1503797841200,1484679954118,3,8842,1
1503853344765,1484679954118,2,12193,2
1504060831120,1484679954118,3,6461,2
1504264484215,1484679954118,3,8869,2
1504791774349,1484679954118,3,8805,2
1506301779195,1484679954118,3,13868,2
1513709468687,1484679954118,3,11358,2
1527216303571,1484679954118,3,8084,2
1543095770592,1484679954118,3,16417,2
1578478693761,1484679954118,3,22470,2
1503797142723,1484679954121,3,11151,0
1503797848700,1484679954121,3,7490,1
1503853291166,1484679954121,3,6083,2
1504060717811,1484679954121,3,8734,2
1504526375803,1484679954121,3,14591,2
1505947052086,1484679954121,3,9983,2
1513709585999,1484679954121,2,15345,2
1519214785989,1484679954121,3,52258,2
1543273048788,1484679954121,3,6383,2
1578390290907,1484679954121,3,9989,2
1503797150638,1484679954123,1,7903,0
1503797277717,1484679954123,3,3382,1
1503798112441,1484679954123,3,3875,1
1503853352724,1484679954123,3,7937,2
1504210515763,1484679954123,3,9028,2
1505169166627,1484679954123,1,7386,2
1505169784156,1484679954123,3,6391,3
1505262596894,1484679954123,1,6453,2
1505263205203,1484679954123,3,7332,3
1505386698451,1484679954123,1,5085,2
1505422055865,1484679954123,3,5704,3
1505578334242,1484679954123,3,4836,2
1505946977066,1484679954123,3,6848,2
1506376981820,1484679954123,1,5691,2
1506377587446,1484679954123,3,4611,3
1506463017699,1484679954123,1,4169,2
1506463727418,1484679954123,3,3803,3
1506513261593,1484679954123,3,20453,2
1506986473418,1484679954123,3,4325,2
1507763044689,1484679954123,3,3543,2
1513680881110,1484679954123,1,5400,2
1513708733847,1484679954123,3,3953,2
1518825003231,1484679954123,2,5991,2
1527215543392,1484679954123,3,4859,2
1543273664471,1484679954123,3,4361,2
1578358248356,1484679954123,3,6294,2
1503797178749,1484679954126,3,28100,0
1503798089877,1484679954126,3,7333,1
1503853432360,1484679954126,3,5513,2
1504210528330,1484679954126,3,5868,2
1505262449848,1484679954126,3,8865,2
1508079904759,1484679954126,3,7819,2
1516055283229,1484679954126,3,16430,2
1543271090396,1484679954126,3,6960,2
1578357782994,1484679954126,3,8582,2
1503797270399,1484679954129,1,60000,0
1503797376977,1484679954129,3,11062,1
1503798137473,1484679954129,3,7643,1
1503853443416,1484679954129,3,11033,2
1504060684559,1484679954129,3,8207,2
1504526094401,1484679954129,3,16648,2
1505947042091,1484679954129,3,11388,2
1513680980339,1484679954129,2,9927,2
1513708865130,1484679954129,3,9471,2
1527724214581,1484679954129,3,14375,2
1543094409034,1484679954129,3,11796,2
1578478409236,1484679954129,3,21360,2
1503797283280,1484679954131,3,5558,0
1503798129823,1484679954131,3,2779,1
1503853270604,1484679954131,3,2913,2
1504060657845,1484679954131,3,3581,2
1504469584447,1484679954131,3,4371,2
1505750281758,1484679954131,3,6405,2
1513709068810,1484679954131,3,3646,2
1527285499175,1484679954131,3,4976,2
1578312217361,1484679954131,3,7384,2
1503797293598,1484679954134,3,10312,0
1503798105591,1484679954134,3,9955,1
1503853406693,1484679954134,2,9749,2
1504135150231,1484679954134,3,14771,2
1504611809253,1484679954134,3,9072,2
1505750576622,1484679954134,3,7504,2
1513609657621,1484679954134,3,8750,2
1527215923186,1484679954134,3,5625,2
1543097403422,1484679954134,3,11493,2
1578478882020,1484679954134,3,7374,2
1503797300218,1484679954136,3,6611,0
1503798127027,1484679954136,3,7473,1
1503853181097,1484679954136,3,9493,2
1504060673559,1484679954136,3,8757,2
1504526151314,1484679954136,3,9344,2
1505946788386,1484679954136,3,13636,2
1513680841822,1484679954136,3,13220,2
1513708704808,1484679954136,3,6903,2
1527216170031,1484679954136,3,17342,2
1543095813183,1484679954136,3,28999,2
1578479779171,1484679954136,3,10813,2
1503797303567,1484679954139,3,3338,0
1503798108558,1484679954139,3,2947,1
1503853319263,1484679954139,3,3134,2
1504135869626,1484679954139,3,4764,2
1504526354447,1484679954139,3,4519,2
1505750659384,1484679954139,3,3909,2
1508146538095,1484679954139,3,3016,2
1516054823052,1484679954139,2,7021,2
1526695319395,1484679954139,3,13628,2
1543097122223,1484679954139,3,16298,2
1578389990196,1484679954139,3,7780,2
1503797309674,1484679954142,3,6097,0
1503798095625,1484679954142,3,5742,1
1503853249047,1484679954142,2,10152,2
1504135108719,1484679954142,3,6560,2
1504867257846,1484679954142,3,5555,2
1506513209540,1484679954142,3,7848,2
1513709681297,1484679954142,3,6955,2
1527216086373,1484679954142,3,5378,2
1543226119206,1484679954142,3,7350,2
1578357724441,1484679954142,3,10605,2
1503797365908,1484679954144,3,56224,0
1503798154597,1484679954144,3,9381,1
1503853215687,1484679954144,3,4693,2
1504060769392,1484679954144,3,9329,2
1504469423436,1484679954144,3,6770,2
1505386550805,1484679954144,3,6250,2
1507324566101,1484679954144,3,5759,2
1513717864744,1484679954144,3,5565,2
1527216518451,1484679954144,3,6375,2
1543097409158,1484679954144,3,5719,2
1578346629280,1484679954144,3,10447,2
1503797381177,1484679954147,1,4192,0
1503797461825,1484679954147,1,5430,1
1503797542792,1484679954147,3,5434,1
1503798209071,1484679954147,1,7149,1
1503798503099,1484679954147,3,10279,1
1503846907433,1484679954147,3,5024,1
1504060278694,1484679954147,1,4219,2
1504060886521,1484679954147,3,6498,3
1504135153586,1484679954147,3,3328,2
1504469472757,1484679954147,1,4572,2
1504470080554,1484679954147,3,3947,3
1504526329339,1484679954147,3,3592,2
1504791849698,1484679954147,3,4717,2
1505386402178,1484679954147,3,6277,2
1506513217779,1484679954147,1,8220,2
1506557174403,1484679954147,3,4522,3
1506647162219,1484679954147,1,5743,2
1506647791620,1484679954147,3,6959,3
1506986457178,1484679954147,3,5513,2
1507324616797,1484679954147,3,5865,2
1507807708457,1484679954147,1,4780,2
1507808314899,1484679954147,3,4847,3
1508080001269,1484679954147,3,4571,2
1513609350686,1484679954147,1,7080,2
1513609968785,1484679954147,3,4688,3
1513722189847,1484679954147,3,3606,2
1513865586397,1484679954147,3,5490,2
1516054617860,1484679954147,1,7809,2
1516055225710,1484679954147,3,5000,3
1516148326506,1484679954147,3,4184,2
1516323351635,1484679954147,3,7006,2
1516663709343,1484679954147,3,3916,2
1517260808308,1484679954147,3,4801,2
1517948926528,1484679954147,3,9125,2
1518824866486,1484679954147,3,4909,2
1519644489129,1484679954147,2,16388,2
1520816744153,1484679954147,3,6090,2
1522601296067,1484679954147,3,8885,2
1526695435950,1484679954147,2,14332,2
1529242040756,1484679954147,3,4641,2
1543273218340,1484679954147,3,3941,2
1578345836264,1484679954147,3,5856,2
1503797391994,1484679954150,3,10807,0
1503798119548,1484679954150,3,7088,1
1503853091263,1484679954150,3,6278,2
1504135242614,1484679954150,3,24096,2
1504791983195,1484679954150,3,12726,2
1506463008945,1484679954150,3,8177,2
1513717456126,1484679954150,3,10273,2
1527468150414,1484679954150,3,7279,2
1543273959793,1484679954150,3,11043,2
1578389484641,1484679954150,3,18026,2
1503797419303,1484679954152,1,27300,0
1503797490856,1484679954152,3,6191,1
1503798180820,1484679954152,3,26214,1
1503853383348,1484679954152,3,6539,2
1504135118837,1484679954152,3,6506,2
1504867352286,1484679954152,3,13196,2
1506513268471,1484679954152,3,6826,2
1513717289406,1484679954152,3,11106,2
1527773015127,1484679954152,3,5882,2
1543095927192,1484679954152,3,10796,2
1578389587437,1484679954152,2,25401,2
1656816433000,1484679954152,3,6000,2
1503797427726,1484679954155,3,8417,0
1503798186619,1484679954155,3,2728,1
1503853126329,1484679954155,3,3059,2
1504060660545,1484679954155,3,2695,2
1504469027760,1484679954155,3,3529,2
1505262606172,1484679954155,3,3940,2
1506986416507,1484679954155,3,4162,2
1513717790969,1484679954155,3,3340,2
1527216089263,1484679954155,3,2885,2
1543226123655,1484679954155,3,4441,2
1578479082518,1484679954155,3,5765,2
1503797456384,1484679954158,3,28634,0
1503798145207,1484679954158,3,7725,1
1503853097917,1484679954158,3,6641,2
1504211132034,1484679954158,3,7494,2
1505016299362,1484679954158,3,8256,2
1507324648672,1484679954158,3,13934,2
1513721961104,1484679954158,3,8355,2
1528757232518,1484679954158,3,7909,2
1578313495973,1484679954158,3,18049,2
1503797475205,1484679954161,3,13359,0
1503798220184,1484679954161,3,11102,1
1503853423877,1484679954161,3,6412,2
1504060840840,1484679954161,3,7283,2
1504526189546,1484679954161,3,6539,2
1505750343864,1484679954161,3,7542,2
1513609801513,1484679954161,2,16121,2
1518520630490,1484679954161,2,9381,2
1526695466623,1484679954161,3,18625,2
1543273413571,1484679954161,3,8749,2
1578388818479,1484679954161,3,21979,2
1503797478022,1484679954163,3,2809,0
1503798231633,1484679954163,3,2708,1
1503853304867,1484679954163,3,3262,2
1504060687659,1484679954163,3,3073,2
1504526165566,1484679954163,3,3549,2
1506301677980,1484679954163,3,3904,2
1513717249409,1484679954163,3,5636,2
1527216574682,1484679954163,3,4694,2
1543095817919,1484679954163,3,4717,2
1578479483360,1484679954163,3,11732,2
1503797484656,1484679954166,3,6625,0
1503798237866,1484679954166,3,6207,1
1503853103927,1484679954166,3,6005,2
1504060624536,1484679954166,3,5315,2
1504469066395,1484679954166,3,15983,2
1505262319469,1484679954166,3,5811,2
1507489744294,1484679954166,3,5421,2
1513721281174,1484679954166,3,6541,2
1528252275055,1484679954166,3,5914,2
1543226134132,1484679954166,3,10464,2
1578358163896,1484679954166,3,12478,2
1503797515971,1484679954168,1,25098,0
1503797590230,1484679954168,3,4947,1
1503798485099,1484679954168,3,5127,1
1503853171596,1484679954168,3,25471,2
1504061007742,1484679954168,3,10106,2
1504469551839,1484679954168,3,9724,2
1505578212221,1484679954168,3,11852,2
1508146525581,1484679954168,3,12584,2
1516054453577,1484679954168,3,8186,2
1543270865867,1484679954168,3,8901,2
1578390923165,1484679954168,3,13764,2
1503797519385,1484679954171,3,3404,0
1503798183871,1484679954171,3,3042,1
1503853123246,1484679954171,3,3818,2
1504135102131,1484679954171,3,6261,2
1504791806638,1484679954171,4,3319,2
1507324621188,1484679954171,3,4365,2
1516054772392,1484679954171,3,3899,2
1543270910004,1484679954171,3,2571,2
1578389934699,1484679954171,3,4865,2
1503797537351,1484679954174,3,17960,0
1503798469742,1484679954174,3,5273,1
1503853396926,1484679954174,3,8484,2
1504060991210,1484679954174,3,6529,2
1504469464176,1484679954174,3,7080,2
1505750299807,1484679954174,3,6733,2
1513680896254,1484679954174,2,6827,2
1513708747457,1484679954174,3,5315,2
1527216387891,1484679954174,3,5679,2
1543097028340,1484679954174,3,5247,2
1578390217645,1484679954174,3,8904,2
1503797553477,1484679954177,3,10675,0
1503798201917,1484679954177,3,5848,1
1503853197705,1484679954177,3,12831,2
1504135465280,1484679954177,1,9542,2
1504137745508,1484679954177,3,7695,3
1504211146858,1484679954177,3,6164,2
1504469100631,1484679954177,3,7137,2
1504791781899,1484679954177,3,7546,2
1505386652283,1484679954177,3,8509,2
1506462989270,1484679954177,3,10944,2
1513680828587,1484679954177,3,19546,2
1513708697888,1484679954177,3,10394,2
1526695137491,1484679954177,3,9526,2
1543273649028,1484679954177,3,5424,2
1578479017932,1484679954177,3,18338,2
1503797558559,1484679954179,3,5066,0
1503798240950,1484679954179,3,3075,1
1503853218982,1484679954179,3,3288,2
1504060945629,1484679954179,3,3790,2
1504526208757,1484679954179,2,11876,2
1505386387057,1484679954179,3,8204,2
1507324714089,1484679954179,2,7045,2
1513709570651,1484679954179,1,5783,2
1513717170694,1484679954179,3,3806,3
1513772981188,1484679954179,3,4944,2
1516054741679,1484679954179,2,5314,2
1516834519464,1484679954179,3,3997,2
1518467625489,1484679954179,1,7035,2
1518468244472,1484679954179,3,6046,3
1518520673083,1484679954179,2,6437,2
1518824873755,1484679954179,3,7263,2
1519151997338,1484679954179,1,5374,2
1519152814387,1484679954179,3,10038,3
1519214662755,1484679954179,3,8853,2
1519567763054,1484679954179,3,6372,2
1519817183375,1484679954179,2,3194,2
1520213080066,1484679954179,3,3934,2
1520816600327,1484679954179,3,3748,2
1521242939354,1484679954179,3,9258,2
1521852301308,1484679954179,1,11057,2
1521852913528,1484679954179,3,10973,3
1522601237823,1484679954179,1,6036,2
1522601881309,1484679954179,3,5056,3
1522757294410,1484679954179,3,11368,2
1523306497191,1484679954179,1,6910,2
1526694960333,1484679954179,1,15997,3
1527006650377,1484679954179,1,7180,3
1527215477411,1484679954179,3,4904,3
1527285507787,1484679954179,3,5190,2
1527521712373,1484679954179,1,8786,2
1527523861655,1484679954179,3,5603,3
1527600422998,1484679954179,3,4909,2
1527901076958,1484679954179,3,5240,2
1528252269135,1484679954179,3,6190,2
1528757216616,1484679954179,3,14072,2
1529537317752,1484679954179,3,6989,2
1543272827075,1484679954179,3,8848,2
1578345797009,1484679954179,3,11848,2
1503797568844,1484679954182,3,10280,0
1503798489598,1484679954182,3,4483,1
1503853061075,1484679954182,3,6029,2
1504210434701,1484679954182,3,10027,2
1505054868039,1484679954182,3,6614,2
1507324653673,1484679954182,3,4992,2
1513722081633,1484679954182,3,7240,2
1527600418073,1484679954182,3,5605,2
1543226144592,1484679954182,3,10441,2
1578390358995,1484679954182,3,6931,2
1503797585278,1484679954185,3,16429,0
1503798228902,1484679954185,3,8697,1
1503853360418,1484679954185,3,7684,2
1504061154766,1484679954185,3,6650,2
1504526196865,1484679954185,3,7309,2
1506301489526,1484679954185,3,7104,2
1513717600293,1484679954185,2,9484,2
1519817174700,1484679954185,3,6554,2
1543272979933,1484679954185,3,5713,2
1578477736111,1484679954185,3,31505,2
1503797596175,1484679954187,3,5937,0
1503798515863,1484679954187,3,2918,1
1503853467517,1484679954187,3,3886,2
1504061166792,1484679954187,1,4365,2
1504061777408,1484679954187,3,8617,3
1504135260913,1484679954187,3,4736,2
1504469038955,1484679954187,3,3812,2
1505016634439,1484679954187,3,7870,2
1506301681433,1484679954187,3,3432,2
1513709551323,1484679954187,3,6349,2
1527215888146,1484679954187,3,3357,2
1543097411899,1484679954187,3,2723,2
1578346671958,1484679954187,3,27394,2
1503797604182,1484679954190,3,7986,0
1503798464462,1484679954190,3,60000,1
1503853562137,1484679954190,3,5913,2
1504060997626,1484679954190,3,6394,2
1504469416660,1484679954190,3,17634,2
1505386422830,1484679954190,3,8352,2
1507489662076,1484679954190,3,6632,2
1513722046156,1484679954190,3,14536,2
1527467808423,1484679954190,3,10246,2
1543096826848,1484679954190,3,7041,2
1578358428294,1484679954190,3,5411,2
1503797612497,1484679954193,3,8298,0
1503798248033,1484679954193,3,7063,1
1503853556202,1484679954193,3,4845,2
1504060984659,1484679954193,3,4491,2
1504469431729,1484679954193,3,8288,2
1505578318975,1484679954193,3,7692,2
1513609648864,1484679954193,3,9304,2
1527773019063,1484679954193,3,3921,2
1543095067211,1484679954193,3,25703,2
1578478945677,1484679954193,3,7103,2
1503797615425,1484679954196,3,2919,0
1503798473398,1484679954196,3,3651,1
1503853470287,1484679954196,3,2763,2
1504135135450,1484679954196,3,4788,2
1504791765539,1484679954196,4,4373,2
1506986345239,1484679954196,3,3848,2
1513721296489,1484679954196,3,3873,2
1529241982868,1484679954196,3,3360,2
1578313030740,1484679954196,3,4334,2
1503797621097,1484679954198,3,5661,0
1503798512914,1484679954198,3,9796,1
1503853476405,1484679954198,3,6108,2
1504061013959,1484679954198,3,6197,2
1504469046103,1484679954198,3,7125,2
1505386594470,1484679954198,3,7782,2
1507762984442,1484679954198,3,6921,2
1513721200143,1484679954198,3,8264,2
1528412523852,1484679954198,3,7196,2
1578313001378,1484679954198,3,8868,2
1503797626853,1484679954201,3,5750,0
1503798479965,1484679954201,3,6559,1
1503853507203,1484679954201,3,25222,2
1504135130650,1484679954201,3,11792,2
1504867229574,1484679954201,3,8990,2
1507252152857,1484679954201,3,9374,2
1513718049204,1484679954201,3,9800,2
1528595495607,1484679954201,3,19807,2
1578313768630,1484679954201,3,13564,2
1503797630311,1484679954203,3,3448,0
1503798492815,1484679954203,3,3212,1
1503853481957,1484679954203,3,5532,2
1504135194874,1484679954203,3,17309,2
1504791927920,1484679954203,3,5600,2
1506301795024,1484679954203,3,5021,2
1513709382402,1484679954203,3,10955,2
1527467834910,1484679954203,3,2856,2
1543096830571,1484679954203,3,3713,2
1578346683367,1484679954203,3,11395,2
1503797651974,1484679954206,1,21657,0
1503797789365,1484679954206,1,14230,1
1503798079709,1484679954206,3,60000,1
1503798728033,1484679954206,3,8092,1
1503853551336,1484679954206,2,40736,2
1504135218510,1484679954206,3,7628,2
1504526062131,1484679954206,3,10329,2
1505386693352,1484679954206,3,13601,2
1506986150785,1484679954206,3,6192,2
1513717607393,1484679954206,3,7087,2
1527215860079,1484679954206,3,9986,2
1543273916840,1484679954206,3,9786,2
1578390181705,1484679954206,3,2404,2
1503797753595,1484679954209,3,60000,0
1503798554728,1484679954209,3,38856,1
1503853463608,1484679954209,3,6812,2
1504060941828,1484679954209,3,7662,2
1504469580063,1484679954209,3,6819,2
1505386567905,1484679954209,3,10523,2
1507489646514,1484679954209,3,8786,2
1513722245271,1484679954209,3,7811,2
1528252279879,1484679954209,3,4819,2
1578312461680,1484679954209,3,12920,2
1503798189986,1484679954211,3,3358,0
1503798975185,1484679954211,3,42822,1
1503853510594,1484679954211,3,3382,2
1504061027325,1484679954211,3,3388,2
1504469501407,1484679954211,3,4716,2
1505578300438,1484679954211,3,3686,2
1508079909886,1484679954211,3,5116,2
1516054558576,1484679954211,3,9031,2
1543270869623,1484679954211,3,3741,2
1578357666514,1484679954211,3,4917,2
1503798196056,1484679954214,3,6059,0
1503798892845,1484679954214,3,7523,1
1503853456775,1484679954214,3,6093,2
1504060902849,1484679954214,3,6996,2
1504469507976,1484679954214,3,6560,2
1505578497134,1484679954214,3,6036,2
1513680889410,1484679954214,3,8285,2
1513708742095,1484679954214,3,8213,2
1528162059698,1484679954214,3,6507,2
1577849801521,1484679954214,3,4794,2
1503798586581,1484679954216,3,31835,0
1503846914570,1484679954216,3,7131,1
1504060514403,1484679954216,2,11206,2
1504264519808,1484679954216,3,9860,2
1505016322265,1484679954216,4,7650,2
1506986268653,1484679954216,3,8909,2
1513717870715,1484679954216,3,5960,2
1528162045552,1484679954216,3,6314,2
1578312975177,1484679954216,3,6631,2
1503798595489,1484679954219,3,8900,0
1503846952624,1484679954219,3,4536,1
1504060474875,1484679954219,3,3811,2
1504210606664,1484679954219,3,3289,2
1504611590305,1484679954219,3,32544,2
1505946727460,1484679954219,3,3824,2
1513708939070,1484679954219,3,5243,2
1527216489360,1484679954219,3,3529,2
1578312197059,1484679954219,3,6160,2
1503798602742,1484679954221,3,7244,0
1503846923459,1484679954221,3,8881,1
1504060554637,1484679954221,3,4952,2
1504469361976,1484679954221,3,5308,2
1505262528973,1484679954221,3,6036,2
1507324729404,1484679954221,3,5860,2
1513718121793,1484679954221,3,5253,2
1527724228120,1484679954221,3,6052,2
1578312439684,1484679954221,3,27006,2
1503798607478,1484679954224,3,4667,0
1503846948068,1484679954224,3,7511,1
1504060467758,1484679954224,3,6043,2
1504264364385,1484679954224,3,4825,2
1505054671294,1484679954224,3,7707,2
1507323841071,1484679954224,3,14011,2
1513721274622,1484679954224,3,6440,2
1527345705779,1484679954224,3,8034,2
1543097659077,1484679954224,3,7442,2
1578479099601,1484679954224,3,7335,2
1503798612103,1484679954227,3,4605,0
1503846929219,1484679954227,3,5720,1
1503921569125,1484679954227,3,3905,2
1504211203959,1484679954227,1,4209,2
1504232753846,1484679954227,3,17757,3
1504264605962,1484679954227,3,4194,2
1504526335939,1484679954227,3,3767,2
1505169256005,1484679954227,3,3961,2
1506647166990,1484679954227,3,4745,2
1513709665977,1484679954227,3,4026,2
1527215772915,1484679954227,3,3882,2
1543097031862,1484679954227,3,3504,2
1578479969937,1484679954227,3,7884,2
1503798623388,1484679954229,3,11279,0
1503846969481,1484679954229,3,5984,1
1504060496569,1484679954229,3,6479,2
1504469315001,1484679954229,3,5187,2
1505169329334,1484679954229,3,6274,2
1506986136652,1484679954229,3,6269,2
1513717350250,1484679954229,3,6187,2
1527345687122,1484679954229,3,6287,2
1578312176884,1484679954229,3,27707,2
1503798630790,1484679954232,3,7388,0
1503846940548,1484679954232,3,11308,1
1504060725557,1484679954232,3,7724,2
1504264475291,1484679954232,3,7934,2
1504791501193,1484679954232,3,12641,2
1506301789981,1484679954232,3,10771,2
1513709485443,1484679954232,3,9715,2
1527521686537,1484679954232,3,13641,2
1543093953949,1484679954232,3,18403,2
1578346510912,1484679954232,3,48819,2
1503798671401,1484679954234,3,40601,0
1503846957726,1484679954234,3,5097,1
1504060804270,1484679954234,3,3628,2
1504469178528,1484679954234,3,3325,2
1505169114480,1484679954234,3,3898,2
1506986130366,1484679954234,3,5182,2
1513717175214,1484679954234,3,4504,2
1527216073559,1484679954234,3,2842,2
1543273701393,1484679954234,3,5277,2
1578390055114,1484679954234,3,22365,2
1503798692648,1484679954237,3,14661,0
1503847459185,1484679954237,3,11736,1
1504060449536,1484679954237,3,10618,2
1504264421958,1484679954237,3,8873,2
1504792095291,1484679954237,2,12538,2
1505578174871,1484679954237,3,8467,2
1507324579566,1484679954237,3,13447,2
1513709605522,1484679954237,2,11853,2
1518520681294,1484679954237,2,8205,2
1526695421613,1484679954237,3,27631,2
1543273312330,1484679954237,3,5662,2
1578480252432,1484679954237,3,7888,2
1503798706397,1484679954240,3,13743,0
1503847508434,1484679954240,1,12483,1
1503847606790,1484679954240,3,7365,1
1503852939472,1484679954240,3,42600,1
1504060288393,1484679954240,3,9692,2
1504264597056,1484679954240,1,3750,2
1504321890281,1484679954240,3,13504,3
1504469024226,1484679954240,3,14963,2
1504611477604,1484679954240,3,20528,2
1505054816836,1484679954240,3,9858,2
1506301846676,1484679954240,3,9907,2
1513709029640,1484679954240,3,9305,2
1527215549486,1484679954240,3,6080,2
1543273737462,1484679954240,3,8961,2
1578390007380,1484679954240,3,8781,2
1503798712647,1484679954243,3,6245,0
1503847447431,1484679954243,3,4658,1
1504060538268,1484679954243,3,3771,2
1504211170955,1484679954243,3,5044,2
1504526212928,1484679954243,3,4163,2
1505578273302,1484679954243,3,5426,2
1513609532394,1484679954243,2,12893,2
1518520655870,1484679954243,2,25372,2
1526695123698,1484679954243,3,4233,2
1543097128608,1484679954243,3,3424,2
1578389677756,1484679954243,3,10472,2
1503798719934,1484679954245,3,7282,0
1503846963486,1484679954245,3,5755,1
1504060365313,1484679954245,3,6493,2
1504210522449,1484679954245,3,6679,2
1504791651309,1484679954245,3,6293,2
1506301611169,1484679954245,3,7608,2
1513609995469,1484679954245,3,10231,2
1527215983053,1484679954245,3,6460,2
1543273993676,1484679954245,3,3866,2
1578479366889,1484679954245,3,11546,2
1503798734367,1484679954248,3,6328,0
1503846976099,1484679954248,3,6604,1
1504060740421,1484679954248,3,8384,2
1504264461745,1484679954248,3,7119,2
1504791798838,1484679954248,4,7811,2
1506462966155,1484679954248,3,12820,2
1513717389360,1484679954248,3,9661,2
1528757224601,1484679954248,3,7965,2
1578312898760,1484679954248,3,17924,2
1503798752478,1484679954250,3,18102,0
1503847524694,1484679954250,3,10217,1
1504060549679,1484679954250,3,11388,2
